燃气供应不足,    奉节县部分地区每日17时30分至22时停气，居民无法生火做饭，热水器无法正常使用。随着新住宅小区不断建成投用，燃气供应问题愈发突出，希望政府部门积极协调解决。,2020-01-13 15:40:06,    经核，市民反映的燃气供应不足问题属实。      奉节县政府积极协调相关部门解决。一是向上游供气单位中石油凯源公司争取气源指标，目前已取得一定进展；二是进行城区管网技改，目前已抢通北侧主干道并完成部分庭院管网改造，可缓解供气末端气压不足情况；三是丰富供气方式，提前购入批量液化天然气，一定程度上保障冬季正常气源供应；四是拟于年内启动云奉巫燃气管道复线建设，建成后可彻底解决气源不足问题。
丧事噪音,    两江新区人和街道万寿山社区是一个安置房小区，在居委会旁边有一块空地，长期在那设置灵堂，请乐队，摆丧事，哀乐不停，持续至晚上九十点钟，不说睡觉了，在家里面看电视都不得安宁，旁边的居民住户(灵堂设置位置距离1楼居民窗户不足10米)实在苦不堪言，希望政府能出面协调解决此事，指导居民文明治丧。,2019-12-31 17:25:05,    经两江新区管委会核实，来信反映的万寿山社区成立于2002年4月，共有20幢农转非安置房，是一个纯农转非社区。万寿山社区及人和街道辖区内无安乐堂，故居民在办理丧事时因陋就简，自发性地在社区广场搭建了灵堂办理丧事，丧葬噪音情况属实。      为解决治丧点扰民问题，两江新区管委会及人和街道办事处多次指导社区居委会通过居民代表大会、楼幢会向居民广泛宣传文明治丧，要求居民按照《殡葬管理条例》有关规定，到殡仪馆办理丧事。但由于部分居民文明治丧理念尚未真正形成，仍在社区广场办理丧事。居委会采取了相关工作措施：一是在广场设置了管理公约。二是当出现治丧活动时，社区网格员及民政工作人员都会到现场为逝者家属发放《文明治丧倡议书》劝其文明治丧，并当面告知其家属不得举办演唱会，不得高音量播放哀乐等。                                                             下一步，街道和社区将会进一步加大宣传和管理力度，引导居民文明治丧。
康居西城违停车辆,    我是康居西城一名租赁户，在康居西城已租住7年之久。近几年，康居西城发展加快，居住人群较多，老百姓生活越来越好，几乎家家户户都有私家车辆，从康居内部道路、正道马路两旁到处都是违停车辆，特别是康居小学大门附近，早高峰送小孩上学，上班车流量大，违停车辆（两轮电瓶车、私家车）停得东倒西歪，原本2分钟车程，现在需要10分钟以上，每天早上7点-8点时间段，都可以看到堵车，双向4车道变成双向两车道（不含道路停车位），严重影响早上出行；另康居4组团社区医院至康居1组团，道路中间修建有隔离桩，然而黑三轮、违停车辆在,2019-11-22 20:18:07,    经沙坪坝区政府核查，来信反映路段为康城南路，该路段为市政道路，有标志标线和禁停标志，道路两侧划有停车位。由于康居西城小区入住率高，小区周围违停现象较为突出。对此，区公安分局将根据小区周边实际情况开展交通整治：一是加大对小区周边违停的执法整治力度；二是加强对周边违停车辆车主的劝导，提醒遵守交通法规；三是谋划在该路段安装违法停车自动抓拍设施，减少小区周边道路违法停车行为发生。           
广场舞噪音,    我是居住在九龙坡区民安华福公租房的一名住户，因为噪音的问题，我们已经无法在此安心的居住了。自几年前民安A区的住户慢慢入住满了之后，民安中庭广场晚上就成了广场舞的天下，而近两年这个问题更严重了，老年人们有了广场舞利器，大功率的音响设备，炫彩的灯光设备，而且他们的跳舞时间也从原来的晚上扩充到了整天，从早上6点半跳到下午下班时间，吃完晚饭后又立马拉上音响设备出来跳，噪音分贝已经严重超标，上班族没有办法好好休息，学生也没有一个安静的空间可以做作业，这里的噪音让我在家时时刻刻都有在KTV里面的体验，音乐声声,2019-11-14 16:53:38,    经九龙坡区核查，广场舞噪音扰民现场位于民安华福广场，因该广场位置便利，众多周边群众聚集在此休闲娱乐，扰民问题属实。针对上述情况，九龙坡区公安分局立即开展了以下工作：一是联合社区工作人员对该处广场舞的情况进行走访调查，查清事实情况；二是对广场舞组织者进行法制宣传教育，告知其注意健身时间，控制音响音量；三是组织专职巡逻队员加强巡逻，对扰民者适时劝离，依法依规处理。 
李子坝观景平台交通安全隐患,    李子坝轻轨穿楼观景平台存在安全隐患：1.有游客为了图“方便”从观景平台横穿马路到马路对面上卫生间和拍照，刚好这里的马路是一个下坡，一旦出现司机刹车不及时，很可能会撞到横穿马路的游客。2.大量游客从李子坝轻轨2号线出站过斑马线到对面观景平台拍照，由于只有这一个斑马线，人流往往通行不及时。,2019-11-01 18:38:14,    经渝中区政府核实，李子坝轻轨站出口交通信号灯位于网红打卡地李子坝观景平台附近，北临嘉陵江，背靠桂花园路，该路段为双向四车道，道路路幅较宽，车流量及人流量均较大。为缓解道路交通压力，渝中区交巡警支队对该处交通组织作出以下调整：一是将该路段平峰时段（9:30-17:00）信号灯周期由原来的96秒减少至48秒，其中行人放行时间为20秒，采取周期减半的措施来减少行人等待时间，增加轮转次数。二是2019年10月20日支队将该处斑马线进行加宽处理，最初设计的斑马线宽度为6米，为缓解行人过街压力，在左、右侧各增加了1.4米，现斑马线总宽度调整为8.8米，全面提升了行人通行能力。据民警实地观测，已基本满足行人通行需求。渝中区交巡警支队将会持续关注该片区交通流量的变化，适时优化信号灯配时方案，提高道路通行效率。
无障碍通道,    来福士开业后，去朝天门广场的道路要么走来福士商场穿十几步梯坎，要么走滨江路爬几十步梯坎，把原来人们自由进出朝天门广场的通道切断了。特别是儿童、老人、孕妇进出朝天门广场都不方便了，轮椅使用者更是去不了朝天门广场，希望修建进出朝天门广场的无障碍通道。,2019-10-21 20:18:17,    经渝中区政府核实，有关部门、凯德公司对来福士项目以及朝天门广场周边通行设施进行了全面查勘，发现确实存在无障碍设施不够完善的地方。主要有两方面的原因：一方面朝天门广场已经建成20多年，原建设标准与现有的建设规范存在一定的差异，广场设施局部破损，导致无障碍设施不够完善。另一方面来福士项目目前局部投入运营，项目整体还未全部完工，无障碍通行设施还在建设当中。      下阶段，渝中区历史文化街区管委会将督促凯德公司委托专业设计单位对来福士项目红线范围内的无障碍设施开展全面梳理、优化设计，结合项目建设加快优化完善无障碍设施。同时，朝天门广场已经纳入“两江四岸”品质提升规划设计，待设计方案确定后，管委会将会同朝天门广场的维修改造单位，将无障碍设施、通道纳入工程实施范围一并实施。
流动摊贩占道经营,    江津区珞璜工业园A区玖龙纸业(重庆)有限公司三号门天桥下，每日早上7:00左右有不少摊贩在违规经营早餐，既没有食品安全保证，又影响环境。,2019-09-19 14:16:28,    经江津区调查，江津区珞璜工业园A区玖龙纸业（重庆）有限公司三号门天桥下早上确有摊贩用三轮车拉载售卖早餐。      目前已采取以下措施。（一）对早餐经营摊贩进行劝离。8月20日，珞璜镇综合执法大队现场对早餐经营摊贩就《重庆市市容环境卫生管理条例》第十八条第一款第（一）项“禁止在主干道、距主干道道缘石五十米范围内的次干道及其两侧设置停车场和经营性摊点、亭、棚；如果拒不改正，将暂扣占道经营物品。”规定，进行了宣传宣讲，并告知今后不允许在此路段售卖早餐。（二）加大巡查力度。珞璜镇综合执法大队将每日早上6:00-8:00时段，加大对玖龙纸业三号门路段巡查力度，一旦发现摊贩违规经营，立即劝离。
僵尸车辆随意停放,    天宫殿街道海龙居小区附近僵尸车辆众多，多为报废三轮车、摩托车及面包车，严重堵塞小区消防通道，安全隐患极大，且影响市容市貌。此外，小区附近违停车辆众多，堵塞原有道路，希望城管部门及交通部门清理僵尸车辆，并对堵塞道路的违停车辆进行处罚。,2019-08-23 17:57:41,    经两江新区核查，该小区附近道路两边车辆乱停乱放情况属实。社区民警联合社区居委会相关人员，对道路两边的车辆进行了劝导和依法查处，对不听劝告的，采取拖车锁车等措施予以规范。      下一步，两江新区将组织相关部门实行联动综合管理，杜绝占道经营现象，并研究将该路段边线划为黄实线，对违规停车加大处罚力度，提升整治效果。社区民警将加大该路段的检查力度，并向广大车主进行宣传，告知其不要在该路段停车。
自来水水质差,南川区南平镇自来水有漂浮物且水质浑浊，从水管里放出来的水都需要沉淀最少1小时才能生活使用。,2019-07-22 15:52:26,    经南川区核查，近期水质较差情况属实。近段时间以来，因南平片区普降暴雨，雨水流入老木沟水库，导致老木沟水库库容水量大增，水库四周枯枝枯叶及其腐烂杂质涌入老木沟水库，大量杂物经沉积后全部淤积在水库底塘，使原水水质变差，南平水厂此前在老木沟水库的取水点正是处于水库底塘。南川区已要求南平水厂立即整改。一是采用浮桶方式从以前取的水库底塘水改成取水库表层水，从而改善原水的水质。二是处理工序中增加了活性炭的使用，加大异味消除的力度。目前水质问题已解决，恢复正常供水水质。根据2019年6月南川区疾控中心水质最新抽检结果显示，南平镇水厂供水水质符合《国家生活饮用水卫生标准（GB5749-2006）。
加气站噪音污染,我是金州大道107号恒大照母山翡翠华庭二期业主，反映两江新区金州大道155号中国石化金洲加油加气站噪音污染较为严重，产生噪音的原因不详，以24小时为周期，通常18小时都会发出噪音（凌晨、白天、深夜均出现过噪音，持续时间长且无规律）。该站点紧邻我所在的小区，小区内共7栋高层，其中两栋（1栋和6栋）受噪音污染较为严重，致使业主无法正常开窗通风，即使紧闭门窗依然能清楚地听到噪音，对业主的正常休息造成了很大困扰。  ,2019-07-22 15:46:39,    经两江新区核查，金州加油加气站噪声主要为加气站运行时产生，运行流程为：原气—调压—加湿—脱硫—过滤—压缩—脱水干燥—储气—用户，该过程产生噪声的设备主要为压缩机（一备一用）。据金州加油加气站现场负责人介绍，压缩机一般早上8点、中午12点、晚上22点各运行一次，一次运行时间约1小时，因压缩机功率较大（220万KW），运行时产生的声音可能对周边居民有一定影响。针对反映的问题，重庆市生态环境局两江新区分局一是要求金州加油加气站合理安排加气站压缩机运行时间。二是要求其对加气站房及加气设备采取进一步的隔声降噪措施，减小噪声对周边居民的影响。该加油加气站负责人表示将积极进行加气设备噪声整改，两江新区分局将做好督促整改工作。
秀山县长水村供电问题,    我家住重庆市秀山县龙池镇长水村坝池组，我们这里的居民用电太弱了，尤其是春节大家回家过年，人多用电量大，我们用电饭锅煮饭，至少要一个半小时饭才会熟，这样煮出的饭不好吃，有时候甚至饭还不会熟，持续了3年多了，一直没有得到解决，已经严重影响了我们的生活，眼看我们这里的周边，农网改造了几次了，我们这里一次也没有，电太弱这样电费就太高，大家都是叫苦连天。,2019-06-21 18:23:46,    经秀山县政府核查，该台区配变容量为100千伏安，台区用户75户，小动力0户，供电半径950米，台区首端电压为212V，用电高峰时段用户末端电压170V，存在电压低的情况属实。造成该台区电压低的主要原因是低压线径小、供电半径长，造成用户末端电压低，电器不能正常使用。                                                                                                      龙池镇政府会同该镇供电所就电力改造事宜进行协商，该镇供电所计划在2019年新建一台200千伏安变压器，改造低压线路，更换导线，提高电能质量。项目计划2019年7月份进行现场规划设计，8月份采购物资材料，10月份开始施工，12月底投入运行。         
关于白鹤咀隧道出口往龙兴方向路面大坑问题,    从白鹤咀隧道出口往龙兴方向，大概距离白鹤咀隧道出口500米处的潮汐车道，有两条横向大坑。第一条坑稍微小点，第二条坑很大，横向的坑避都避不了，路过有很大的安全隐患，降速太多又担心追尾，不降速直接过坑对汽车也很不好。另外反方向的道路也有个大坑。这种即使因为修路短期内无法修补，可以垫个板子起个缓冲作用吧。,2019-05-21 12:56:49,    经两江新区管委会核实，来信中所反映的凹坑为金兴大道上跨云松路的上跨桥南半幅桥梁伸缩缝破损导致。渝高公司正在进行该桥北半幅改造施工，南半幅实行单道（四车道）双通。原伸缩缝施工质量差及单道双通后通行量相对较大，导致伸缩缝破损而形成凹坑。      金兴大道北半幅（含该桥北半幅）即将改造完成，计划5月底建成投用后进行交通转换。南侧车辆转入北半幅道路通行后，将对此桥进行拆除重建，以永久解决此问题。近期将对此处凹坑采取加铺钢板等临时措施处理。  
腾龙大道接渝航大道的立交桥何时通车,渝航大道已经通车近两年，但是腾龙大道洋人街旁的断头路一直没有打开，地图上显示这里就是上渝航大道的立交桥，如果这座立交开通将极大方便洋人街片区车辆驶上渝航大道。请问为何这座立交桥迟迟没有完工？什么时候可以通车？  ,2019-05-05 14:35:45,经市住房城乡建委核实，寸滩长江大桥及南引道主线于2017年底通车后，寸滩南引道腾龙立交还剩余8个月左右的工期，因当时美心建材厂临时进出道路无法协调解决，导致腾龙立交区域一直无法进场施工。2018年7月，因南岸区正在开展打造《三生三宜》等提升城市品质的工作，对项目建设土石方调运等提出新要求和新标准，重新开工的项目工期由8个月延长至10个月，项目已于2018年7月恢复施工，预计2019年8月建成。
沙坪坝区陈家桥龙凤河污染,沙坪坝区陈家桥龙凤河漂浮大量黑色藻状物，河水发臭，好多年了还是这样。大学城现在人口在增多了，这条河又途经融创万达旅游城，如果河水都是臭的谁还愿意来游玩。,2019-04-15 10:20:05,    经沙坪坝区核查，该段河道污染因沿河污水管网堵塞，溢流污水进入河道造成。目前，管理方大学城水务技术开发有限公司已会同陈家桥街道对溢流点进行封堵，已无污水溢流。下一步，陈家桥街道将对河面漂浮物进行清理，保持河道清洁。同时，沙坪坝区已印发《重庆市沙坪坝区梁滩河流域综合整治方案》（沙府办发〔2018〕61号），落实河长制工作，开展梁滩河综合整治。区生态环境局将根据方案任务分解，会同区住建委、区城管局、陈家桥街道等有关单位开展该河段整治工作，促进河段水质改善。     
施工污染,    南坪实验外国语小学坐落在南岸区二塘路，和小学一路之隔的是保利香颂房地产项目部。目前正值保利项目部进入外墙施工阶段，严重污染周边环境，灰尘满天飞，刺鼻性甲醛味道无孔不入，噪音无处不在，孩子们在学校根本无法正常的生活和学习；希望相关部门给予重视并尽快解决并还孩子们一个健康的生活和学习的环境。,2019-04-01 09:57:32,    经南岸区政府核实，南岸区住建委已于2019年3月19日召集该项目参建单位进行了现场约谈，并下达停工整改指令。已要求项目参建单位调整施工作业时间，尽量避开学校学生上课期间进行施工作业，调整施工工艺，外墙涂料施工由以前的喷涂调整为涂刷，减少刺激性气味挥发及粉尘扩散，并加强现场文明施工的管理，在施工过程中采取洒水降尘及降噪措施，减少施工过程中对周边群众的影响。     
路灯不亮,沙坪坝区大学城金科廊桥天都小区7号门外（大学城南一路）路灯已经安装好两年左右，晚上一直不亮，现在这边入住率已经很高，晚上车流量也大，路灯不亮很容易发生交通事故。,2019-03-19 09:52:38,    经沙坪坝区政府核实，来信反映的南一路路灯已完成路灯安装及管网等相关工作，但因路灯箱变电源两次招标均流标，影响该道路路灯照明工程的完成。目前，沙坪坝区大学城城区建委已向市区供电分公司重新申请了用电方案，批准后将采用直接发包的方式确定施工单位，待施工单位确定即可进场施工。
关于优化升级主城出租车的建议,    重庆主城的出租车普遍存在车型老旧，车内环境肮脏的现象，严重影响市容市貌。重庆作为新晋网红旅游城市，出租车是外地游客进入重庆的第一印象，但平心而论，重庆出租车服务质量较中东部城市差距较大，强烈建议优化、升级出租车车内环境。,2019-02-26 16:47:04,    为提升我市出租汽车行业的服务水平和服务质量，规范主城区巡游出租汽车驾驶员服务行为，重庆市交通局和重庆市公安局于2019年1月1日至6月30日联合开展主城区巡游出租汽车服务质量专项治理行动。本次治理的重点区域为主城商圈、火车站、机场、主要景区景点等客流集中区域。交通部门希望为期半年的专项治理，能让乘客集中反映的问题得到解决，巡游出租汽车服务质量得到提升，市民出行安全得到保障。本次专项治理中，交通部门将对乘客投诉较多的驾驶员服务行为进行整治，查处巡游出租汽车驾驶员拒载、绕道、说脏话、未按规定使用计价器、接打手机聊微信等突出交通违法行为。      在下一步工作中，运管局也会逐步更换现有车辆座套，并正计划组织主城驾驶员文明服务礼仪和行车安全方面的知识培训，进一步强化巡游出租汽车驾驶员的服务意识，加快出租汽车行业服务质量的提升；同时，升级现有的车辆智能终端系统，监督驾驶员的不文明行为，配合交通行政执法部门，加大对行业内各类违规行为的处罚。      希望社会公众加强对巡游出租汽车行业的监督，发现违规行为，及时拨打96096进行举报，通过有效监督，加强行业管理，努力提升我市出租汽车的窗口形象。
建议轨道交通售票开通手机支付,2019年1月16日，我在轨道一号线较场口为交通卡充值，碰巧未带现金，但售票处工作人员只收现金。建议为方便广大乘客，提高工作效率，轨道交通售票开通手机支付，不光充值，购票希望也可以。,2019-02-18 09:20:04,关于移动支付相关事宜，轨道交通5、10号线已于2018年12月28日正式开通支付宝扫码购票，后续还将陆续开通微信、银联云闪付及中国银行APP扫码付款等多种移动支付方式。轨道集团正在积极开发互联网充值业务，具备上线条件后将尽快开通移动支付充值业务。同时，轨道集团正在同步进行其他线路的移动支付软件、硬件改造工作，预计今年上半年陆续开通其他线路移动支付业务。此外，轨道集团现已启动移动支付过闸方案研究，并实施前期工作，由于整体改造工作量较大，预计2019年底实现轨道全网移动支付过闸覆盖。  
关于缓解宏帆路堵车的建议,    近年来江北区宏帆路两旁凤凰湾、万科悦湾、华美翡丽山等楼盘相继交房入住，附近入住居民估算2万多人。另外望海花市投入营运，鲜花公园免费开放，该路段人流量和车流量非常巨大。上下班高峰期行人过街乘坐公共交通人员很多，导致凤凰湾支路T型路口红路灯位置严重堵车，过街行人经常在宏帆路凤凰湾两公交车站中间的无灯控人行横道的车流中穿行，非常危险，建议修建人行天桥。,2019-01-29 13:34:35,    宏帆路凤凰湾位于江北农场片区宏帆路西北侧，该片区市政基础设施属于市农投集团宏帆公司建设范围，该公司在宏帆路建设时未同步建设完善宏帆路凤凰湾公交车站处的人行过街设施。      经现场核实，随着望海花市的投入使用和万科悦湾北区业主的大量入住，该路口的人行过街需求强烈，人车争道时有发生，存在较大的安全隐患。2019年江北区城乡建委拟在宏帆路段启动3座人行天桥的建设。一是在大农立交路口处，为方便市民以及宏帆八中学生过街需求，建设一座人行天桥；二是在凤凰湾公交车站与万科悦湾之间建设一座人行天桥；三是在望海花市旁与万科悦湾北区之间建设一座人行天桥，目前正在做方案设计，待审查通过后即进入实施阶段。      同时，江北区交巡警支队将继续根据路面交通流量的变化，适时调整交通组织，优化信号配时方案，全力为群众提供一个畅通出行的交通条件。
咨询九龙坡区光华风和日丽小区初中划片学校,    我是九龙坡区光华风和日丽小区的一名业主，孩子现在就读九龙坡区火炬小学6年级，想问下我们小区初中该读哪个中学呢？  ,2019-01-10 18:17:48,    关于来信人咨询读书划片的相关问题，经九龙坡区教委调查，根据重庆市教委《关于做好2018年义务教育招生入学工作的通知》（渝教基函〔2018〕5号）等文件有关规定，区（县）教育行政部门根据适龄学生人数、学校分布、所在社区、学校规模、交通状况等因素，按照确保公平和就近入学原则为每所义务教育学校科学划定片区范围。对户籍地孩子的入学，区教委将根据“三对口”入学原则安排适龄儿童入学，即：学龄儿童与父（母）的户口、房屋产权证明和实际居住地一致。目前，九龙坡区光华风和日丽小区（蟠龙大道60号）符合“三对口”要求的居民子女初中划片学校是辰光学校。        
车辆夜间鸣笛扰民,    金鹏金岭北门长期有过往车辆鸣笛，北门是一个双向车道道路较窄又是两个小区的出入口，公交车也经过该路线。且长期有车辆在该道路上违停，造成交通堵塞，被堵车辆长期鸣笛， 一天有上百次，实在太扰民。,2018-12-27 09:26:34,    根据上述情况，两江新区管委会进行核实处理。由于金桂路沿线小区较多，存在有些小区停车库不足的问题，加上一些业主图方便节省停车费也将车辆停在路边，导致道路交通状况极差。自2018年1月起，两江新区成立专项整治小组每天对金桂路进行大力整治，共查处违法停车行为3000余起，现在道路状况得到非常大的改善。下一步，将采取以下措施：      一、继续加大整治力度。每天安排整治小分队在上午7:30—12:00，下午14:00—19:00专门进行占道停车专项整治，将做到违法必查、违法必究，形成严查、严管、严处态势，督促驾驶人自觉遵守道路交通法规。      二、加大巡查力度。将每天安排警力不定时地对金桂路沿线进行巡查和管控，加强路面巡逻力度，加大见警率，加强纠违力度，形成高压态势。      三、加强宣传教育工作。在严厉纠违的同时要狠抓宣传教育，对驾驶人进行交通知识宣传，大力宣传各种违法行为的危害性，不断增强群众交通法制意识。      四、将金鹏金岭周边相关设施的建设纳入“智能交通系统建设”项目中实施。
綦江区文龙街道万兴市民出行问题,綦江文龙街道万兴，几个月以来仅一辆客运车辆运行，运力不足，影响市民出行，希望有关部门能考虑开通公交车或者增加车次。,2018-12-07 10:04:01,经查，綦江区至万兴现有一辆核载为18人的客运车辆运行，隶属渝运集团綦江公司。综合考虑沿线群众的出行量，该公司已于2018年11月新增一辆核载8人的客运车辆，日发班次共10班，现已基本能满足沿线群众的出行需求。今后，綦江区交委将根据旅客流量流向情况协调客运企业适时增加班次、车辆，最大限度满足沿途群众的出行需求。
五洞到黄沙的公路旅游路“白改黑”何时进场施工？,垫江县五洞至黄沙公路纳入了“白改黑”油化改造计划，预计2018年启动建设.请问这条旅游路何时进场施工改造？能否在2019年春节之前完工？,2018-11-23 15:27:06,    为了进一步缩短五洞与垫江县城的时空距离，促进五洞镇旅游经济发展，实现五洞李花生态园、五洞盐浴、分州古城堡等旅游景区联动发展，县交委规划了南部快速通道。该路全长约30公里，宽19米，沥青混凝土路面，拟按一级公路标准建设。同时，县交委还将五洞至黄沙公路和五洞镇李花生态园景区环线公路纳入了“白改黑”油化改造计划。五洞至黄沙“白改黑”工程已进行了前期路面病害的划线切割，2018年11月中旬进行挖补混凝土浇筑，11月底路面病害修复完工，12月进行油面施工，预计2019年春节前可以全面完工通车。届时，五洞的旅游交通将得到极大改善，将更为快捷方便。
关于渝北区小小岛木鱼石物业游泳池收费及消防安全隐患投诉,1、小区游泳池是业主的公共设施，占用的是业主的公摊面积，游泳池的水也是公摊水，每年夏天物业却把游泳池做为一项重大的收益，不仅对业主收费（大人，25元/每次，小孩，10元/每次），还对业主以外的人员收费开放，给小区造成了极大的安全隐患，多次与物业沟通此事未果，游泳池的收益部分却做为小金库给相关工作人员发放，此项收费是否经过物价局审批。  2、物业私自把小区4栋底楼改成物业工作人员的做饭地点和员工宿舍，水木青华和小小岛都是木鱼石物业，水木青华整个小区的物业人员的三餐全是在小小岛4栋底楼做好了送过去。做饭用的地,2018-08-14 10:39:30,来信人：   您好，来信收悉。市政府立即责成渝北区政府核实处理，现将办理情况回复如下：   　　一、调查情况  　　小小岛小区游泳池原则上只针对小区业主开放，但如果有业主的亲朋好友按照访客进行核实无误后也可以到小区游泳。游泳池票价分为月票（成人月票按240元/人.20次，儿童月票是160元/人.20次）和次票（成人次票15元/次，儿童次票10元/次），以上票价已实行了5年时间；小小岛4栋底楼是规划的物业用房，做饭所用的水电均由物业单独挂表计量，从未计入业主的公摊。每月公摊明细都在小区公示栏进行了公示；4栋底楼只是做饭的场所，使用的是天燃气。所用的天燃气是物业单独向燃气公司申请的气表，并通过了燃气公司的检查验收，才得以开通天燃气；小区4栋门前确有停放摩托车和三轮车的现象，物业公司多次进行了劝导和宣传，要求业主把车停入车库。并在车库专门规划了摩托车停车位，供摩托车免费停放。但仍有部分业主贪图方便将车辆停放在楼下。  　　二、处理意见  　　（一）游泳池作为小区全体业主共同所有的配套公共设施，应当按时向全体业主开放，供业主夏季消暑纳凉使用。因启用游泳池会产生相应的水、电、人工、保险等费用，因此向使用者收取一定的费用是合理的。物业服务企业应当做好费用收支记录，扣除运行和管理成本后，剩余部分归全体业主所有，如果存在亏损，请物业企业自行承担。如果过半业主认为开放游泳池存在问题，要求关闭的，物业服务企业应当及时关闭。（二）物业企业每月将在公示栏对公摊费用公示，建议业主留意小区公示栏。（三）区房管局要求物业企业加强小区安全巡查检查，加大整治力度，对不听劝阻违规停放占用堵塞消防通道的车辆进行整治，并及时向相关部门汇报。  　　最后，再次感谢您一直以来对渝北区房屋管理工作的关心、支持和理解。同时，欢迎继续对我们的工作进行监督并提出宝贵的意见和建议。如有其他问题，可致电区房管局具体咨询，联系电话：67805094。      感谢您对市政府工作的支持！ 
金科小城故事物管占用消防设施,金科小城故事物管将消防设施租给致诚烟酒店，致诚烟酒店又把有消防栓的空位处，安装了卷帘门，非法改装成门市卖夜市。平时白天把消防栓锁住了，如果发生火灾，不能及时用水，后果不堪设想，情况属实，希望有关部门核查。谢谢。,2018-07-21 10:40:55,来信人：       您好，来信收悉，市政府立即责成两江新区管委会核实处理，现将有关办理情况回复如下：          2018年6月6日，重庆两江新区公安消防支队执法人员对举报内容进行现场核查时，发现致诚烟酒店系叶昆昆经营的两江新区昆昆食品经营部，该单位在消火栓前修建卫生间，存在圈占消火栓的消防违法行为。 根据调查情况，针对叶昆昆经营的两江新区昆昆食品经营部存在圈占消火栓的消防违法行为。消防支队将对其进行立案查处，并责令限期整改。同时消防支队要求金科物业服务集团有限公司（重庆分公司）进一步完善消防管理制度，加强对消防设施的日常监管巡查，严格门面装修、改建图纸的申报审查及现场验收核查。      感谢您对市政府工作的支持！ 
关于万科城一期门口车辆乱停放问题,万科城一期大门口位于玥湖路，建设的为单向2车道，双向4车道。由于部分业主和商贩的无主停车，现单车道只留一条车道通行，严重阻碍了交通通行和视线。万科城车库出口也经常发生交通事故，影响了正常交通次序。建议两江新区公安部门加强处罚力度，架设智能违章告知和处罚系统，解决车辆乱停乱放，占用公共道路问题。,2018-07-13 18:28:15,您好！您所反映的情况已收悉，公安分局高度重视，立即组织专门力量进行调查，现将有关情况回复如下：      由于万科城小区停车位不足，小区居民只有将车停放在玥湖路、怡景路。玥湖路、怡景路一直是我支队辖区大队重点整治路段，3月至今，支队共查处玥湖路违法停车行为共600余起，怡景路违法停车行为共700余起。下一步，支队将采取以下措施：      一、进一步加大整治力度。支队已成立专项整治小分队，每天安排整治小分队在上午9:00—12:00，下午14:00—18:00专门对玥湖路、怡景路进行占道停车专项整治。其余时段加大巡查力度，安排警力不定时地对玥湖路沿线进行巡查和管控，提高见警率，加强纠违力度，形成高压态势。      二、加强宣传教育工作。支队在严厉纠违的同时对驾驶人进行交通知识宣传，大力宣传各种违法行为的危害性，不断增强群众交通法制意识。      三、支队已将玥湖路的违停抓拍设施建设纳入“两江新区智能交通系统建设项目”实施，目前正在进行方案设计。      2018年6月20日，支队勤务二大队教导员通过电话联系您，您对交巡警工作表示理解。感谢您为公安工作提出的宝贵意见，希望您能一如既往地关心和支持公安工作！      此回复。
社会车乱停乱放,两江新区康美街道簧竹路、金竹路、慈竹路，经常社会车乱停乱放，公交站台及人行斑马线做停车场，严重影响人和车的出行安全隐患，望相关部门大力整治，还市民出行安全畅通的环境。,2018-07-13 18:27:55,来信人：       您好，来信收悉，市政府立即责成两江新区管委会核实处理，现将有关办理情况回复如下：          随着私家成拥有量的不断增大，该区域现有停车设施严重不足，造成车辆违法停放的现象。针对该区域停车难的现状，前期支队主动联系相关部门在康美片区路面施划大量免费停车位，并积极与公租房管理单位协商降低了公租房停车月租，尽力解决群众停车难的问题。6月以来，已经查处康美街道周边道路违法停车450余起，劝离乱停乱放车辆500余辆。下一步，支队将采取以下措施：      一、支队结合工作实际，采取不定时巡逻整治、电话联系违法停车驾驶员驶离等方式，规范道路秩序。      二、支队将继续加强对该区域违法停车查处力度，最大限度规范停车秩序。      三、在工作中将积极联合物管、社区工作人员，粘贴宣传海报、发放宣传资料及面对面交流的方式，对驾驶员开展安全教育，通过对违法停车危害性的宣传，引导驾驶员规范停放车辆，共同营造良好的出行环境。      2018年6月21日，支队勤务五大队民警多次拨打您电话均无人接听。      感谢您对市政府工作的支持！ 
九龙坡区走马镇经常停水,九龙坡区走马镇经常停水一停就3天以上！夏日已到，无水的日子很难受！希望领导重视一下，求水啊！,2018-07-13 18:27:30,来信人：  您好！来信收悉。市政府立即责成九龙坡区政府核实处理，现将处理结果回复如下：      关于来信人反映经常停水的相关问题，经走马镇调查，走马水厂供水方式为重力式供水，目前最高日供水量为5000立方米。随着走马镇经济社会发展以及长康、九龙、女子三个监狱全面投入使用，走马镇收费处片区用水量增大，而走马水厂的原水供应不足，日处理能力不足，从而导致停水。在停水期间走马镇采取了相应措施，由走马镇农服中心联合市政大队对停水区域多次安排了送水。经走马镇多次与大学城水务公司进行了协调，大学城水务公司已将走马水厂提水泵更换调试到位，目前老街供水已恢复正常。      感谢您对市政府工作的支持！
